instrument_code,post_date,sentiment,is_regarding_financial_report,is_sold_pur_shares
MPCCEL,2020-08-03,0.7783,0,1
MPCCEL,2020-08-17,0.0,1,0
MPCCEL,2020-08-25,0.7783,0,1
MPCCEL,2020-09-30,0.7783,0,0
MPCCEL,2020-10-09,0.7783,0,1
MPCCEL,2020-11-04,0.5859,0,0
MPCCEL,2020-12-17,0.7783,0,1
MPCCEL,2020-12-24,0.7717,0,0
MTL,2016-01-14,-0.2263,1,0
MTL,2016-01-21,-0.2263,0,0
MTL,2016-02-04,0.0772,0,0
MTL,2016-04-14,0.0,1,0
MTL,2016-08-03,0.0,0,0
MTL,2016-08-11,0.0,1,0
MTL,2016-10-21,0.0,1,0
MTL,2016-11-21,0.0772,0,0
MTL,2016-12-13,0.0,0,0
MTL,2016-12-15,0.5994,0,1
MTL,2017-01-30,0.4404,0,0
MTL,2017-03-06,0.2023,1,0
MTL,2017-09-14,0.2023,1,0
MTL,2017-10-18,0.0,1,0
MTL,2017-10-24,0.2023,1,0
MTL,2018-01-15,0.2023,1,0
MTL,2018-03-26,0.2023,1,0
MTL,2018-08-03,-0.2263,0,0
MTL,2018-08-10,0.0772,0,0
MTL,2018-08-13,0.2023,1,0
MTL,2018-10-04,0.0,1,0
MTL,2018-10-05,-0.2263,0,0
MTL,2018-10-18,0.2023,1,0
MTL,2019-01-15,0.2023,1,0
MTL,2019-04-11,0.2023,1,0
MTL,2019-07-30,-0.0258,1,0
MTL,2019-10-15,0.2023,1,0
MTL,2019-10-31,-0.2263,0,0
MTL,2019-11-11,0.0772,0,0
MTL,2020-01-15,0.2023,1,0
MTL,2020-01-24,-0.0258,0,0
MTL,2020-02-05,0.0,1,0
MTL,2020-04-16,-0.1531,1,0
MTL,2020-05-01,0.1027,1,0
MTL,2020-05-08,-0.2263,0,0
MTL,2020-10-29,0.2023,1,0
MTL,2020-11-02,0.2023,1,0
MUSIC,2016-04-11,0.2023,1,0
MUSIC,2016-05-25,-0.0258,1,0
MUSIC,2016-05-30,0.0,1,0
MUSIC,2016-08-12,-0.4404,1,0
MUSIC,2016-10-21,-0.2263,0,0
MUSIC,2016-11-15,-0.0258,1,0
MUSIC,2017-03-03,-0.4939,1,0
MUSIC,2017-04-20,-0.0258,1,0
MUSIC,2017-05-15,-0.4939,1,0
MUSIC,2017-06-14,0.0,0,0
MUSIC,2017-06-19,-0.2263,0,0
MUSIC,2017-06-27,-0.0258,1,0
MUSIC,2017-08-16,-0.4939,1,0
MUSIC,2017-09-28,-0.0258,1,0
MUSIC,2017-11-22,-0.4939,1,0
MUSIC,2018-01-03,-0.0258,1,0
MUSIC,2018-03-12,0.0,1,0
MUSIC,2018-03-23,-0.0258,1,0
MUSIC,2018-04-10,-0.2263,0,0
MUSIC,2018-06-12,-0.2263,0,0
MUSIC,2018-07-06,0.4019,0,0
MUSIC,2018-07-10,0.0,0,0
MUSIC,2018-07-19,0.2023,1,0
MUSIC,2018-08-13,0.0,1,0
MUSIC,2018-08-27,0.0,1,0
NCBFG,2017-03-21,0.4588,0,0
NCBFG,2017-03-23,0.0,0,0
NCBFG,2017-03-29,-0.07455,0,0
NCBFG,2017-04-27,-0.2263,1,0
NCBFG,2017-04-28,-0.2263,0,0
NCBFG,2017-05-02,0.296,0,0
NCBFG,2017-05-09,0.0772,0,1
NCBFG,2017-05-12,0.0772,0,1
NCBFG,2017-05-31,0.4588,0,1
NCBFG,2017-06-09,0.4588,0,1
NCBFG,2017-06-19,0.4588,0,1
NCBFG,2017-06-23,0.4588,0,1
NCBFG,2017-07-27,-0.2263,1,0
NCBFG,2017-08-02,0.2263,0,0
NCBFG,2017-08-10,-0.2263,0,0
NCBFG,2017-08-29,0.2732,0,0
NCBFG,2017-08-30,0.4588,0,1
NCBFG,2017-09-01,0.03250000000000003,0,0
NCBFG,2017-09-05,0.296,0,0
NCBFG,2017-09-25,0.4939,0,0
NCBFG,2017-10-10,-0.4215,0,0
NCBFG,2017-10-20,-0.2263,0,0
NCBFG,2017-10-26,0.0772,0,0
NCBFG,2017-11-09,-0.2263,1,0
NCBFG,2017-11-24,0.7506,0,1
NCBFG,2017-11-27,0.0772,0,1
NCBFG,2017-11-28,0.0,1,0
NCBFG,2017-12-01,-0.4215,0,0
NCBFG,2017-12-08,0.2202,0,0
NCBFG,2017-12-15,-0.4215,0,0
NCBFG,2017-12-21,0.2419,0,0
NCBFG,2018-01-03,-0.2263,0,0
NCBFG,2018-01-04,0.0,1,0
NCBFG,2018-01-05,0.9423,0,0
NCBFG,2018-01-17,0.0,0,0
NCBFG,2018-01-22,-0.296,0,0
NCBFG,2018-01-25,-0.2263,1,0
NCBFG,2018-01-29,-0.2263,0,0
NCBFG,2018-02-01,0.24923333333333333,0,0
NCBFG,2018-02-02,-0.0516,0,0
NCBFG,2018-02-06,0.0772,0,1
NCBFG,2018-02-08,0.4588,0,1
NCBFG,2018-02-13,0.4588,0,1
NCBFG,2018-02-26,0.0,0,0
NCBFG,2018-02-27,-0.1531,0,0
NCBFG,2018-03-01,-0.6369,0,0
NCBFG,2018-03-09,0.0772,0,1
NCBFG,2018-03-14,0.4588,0,1
NCBFG,2018-03-19,0.6369,0,1
NCBFG,2018-03-21,0.0772,0,1
NCBFG,2018-04-26,0.0,1,0
NCBFG,2018-05-01,-0.07455,0,0
NCBFG,2018-05-17,-0.4019,0,0
NCBFG,2018-05-18,0.4588,0,1
NCBFG,2018-05-21,0.0,0,0
NCBFG,2018-06-13,0.6369,0,1
NCBFG,2018-06-19,0.268,0,1
NCBFG,2018-07-26,0.0,1,0
NCBFG,2018-07-27,-0.2263,0,0
NCBFG,2018-08-07,0.0772,0,1
NCBFG,2018-08-20,0.4588,0,1
NCBFG,2018-08-27,0.0772,0,1
NCBFG,2018-08-29,0.0772,0,1
NCBFG,2018-09-28,-0.1531,0,1
NCBFG,2018-10-11,-0.4215,0,0
NCBFG,2018-11-08,-0.2263,1,0
NCBFG,2018-11-12,-0.2263,0,0
NCBFG,2018-11-16,0.5267,0,0
NCBFG,2018-11-21,0.0772,0,1
NCBFG,2018-11-22,0.4588,0,1
NCBFG,2018-11-26,0.0772,0,1
NCBFG,2018-11-28,0.6369,0,1
NCBFG,2018-11-29,0.0,1,0
NCBFG,2018-12-04,0.268,0,1
NCBFG,2018-12-18,0.0,0,0
NCBFG,2018-12-19,0.0,0,0
NCBFG,2018-12-24,0.268,0,1
NCBFG,2018-12-27,0.296,0,0
NCBFG,2018-12-28,0.10405,0,0
NCBFG,2018-12-31,-0.2263,0,0
NCBFG,2019-01-04,0.0,1,0
NCBFG,2019-01-07,-0.2263,0,0
NCBFG,2019-01-09,0.0772,0,1
NCBFG,2019-01-24,0.0,1,0
NCBFG,2019-01-29,-0.07455,0,0
NCBFG,2019-02-06,0.0772,0,1
NCBFG,2019-02-07,0.0,0,0
NCBFG,2019-02-11,-0.2263,0,0
NCBFG,2019-02-15,0.0,0,0
NCBFG,2019-02-18,0.6369,0,1
NCBFG,2019-02-26,0.4588,0,1
NCBFG,2019-02-28,0.4588,0,1
NCBFG,2019-03-01,0.0772,0,1
NCBFG,2019-03-05,0.0772,0,1
NCBFG,2019-03-08,0.0772,0,1
NCBFG,2019-03-11,0.0772,0,1
NCBFG,2019-03-13,0.0772,0,1
NCBFG,2019-03-18,0.0772,0,1
NCBFG,2019-03-22,0.6369,0,1
NCBFG,2019-03-27,0.0772,0,1
NCBFG,2019-04-01,-0.128,0,0
NCBFG,2019-04-02,0.0,0,0
NCBFG,2019-04-05,0.7964,0,0
NCBFG,2019-04-09,-0.128,0,0
NCBFG,2019-04-15,-0.1779,0,0
NCBFG,2019-04-25,0.0,1,0
NCBFG,2019-04-26,-0.2263,0,0
NCBFG,2019-04-30,-0.07455,0,0
NCBFG,2019-05-02,-0.1779,0,0
NCBFG,2019-05-03,0.4588,0,1
NCBFG,2019-05-08,0.0772,0,1
NCBFG,2019-05-10,0.0772,0,1
NCBFG,2019-05-14,0.2732,0,0
NCBFG,2019-05-16,0.4588,0,1
NCBFG,2019-05-17,0.6369,0,1
NCBFG,2019-05-24,0.0772,0,1
NCBFG,2019-05-27,0.4588,0,1
NCBFG,2019-05-28,-0.4404,0,0
NCBFG,2019-06-05,-0.6249,0,0
NCBFG,2019-06-07,0.4588,0,1
NCBFG,2019-06-10,0.4588,0,1
NCBFG,2019-06-21,-0.0258,0,0
NCBFG,2019-06-24,0.6369,0,1
NCBFG,2019-06-25,0.6369,0,1
NCBFG,2019-06-26,0.4588,0,1
NCBFG,2019-07-25,0.0,1,0
NCBFG,2019-07-26,0.0,0,0
NCBFG,2019-07-29,-0.2263,1,0
NCBFG,2019-08-05,-0.2263,0,0
NCBFG,2019-08-14,0.0772,0,1
NCBFG,2019-08-19,0.4588,0,1
NCBFG,2019-08-22,0.4588,0,1
NCBFG,2019-08-27,0.0772,0,1
NCBFG,2019-09-03,-0.2023,0,0
NCBFG,2019-09-06,0.3612,0,0
NCBFG,2019-09-30,-0.19785,0,0
NCBFG,2019-10-02,-0.2263,0,0
NCBFG,2019-11-07,-0.2263,1,0
NCBFG,2019-11-08,-0.2263,1,0
NCBFG,2019-11-12,-0.2263,0,0
NCBFG,2019-11-18,0.0772,0,1
NCBFG,2019-11-25,0.6369,0,1
NCBFG,2019-11-29,0.4588,1,0
NCBFG,2019-12-05,0.0772,0,0
NCBFG,2019-12-16,0.6369,0,1
NCBFG,2019-12-19,0.268,0,1
NCBFG,2019-12-24,0.4588,0,1
NCBFG,2019-12-30,-0.4215,0,0
NCBFG,2019-12-31,-0.2263,0,0
NCBFG,2020-01-13,0.0,0,0
NCBFG,2020-01-14,0.0,0,0
NCBFG,2020-01-21,-0.2263,0,0
NCBFG,2020-01-30,0.0,1,0
NCBFG,2020-01-31,-0.2263,0,0
NCBFG,2020-02-10,0.296,0,0
NCBFG,2020-02-13,-0.2263,0,0
NCBFG,2020-02-24,0.4588,0,1
NCBFG,2020-02-27,-0.2263,0,0
NCBFG,2020-03-11,0.4588,0,1
NCBFG,2020-03-17,0.0386,0,0
NCBFG,2020-03-19,0.4588,0,1
NCBFG,2020-03-20,0.4588,0,1
NCBFG,2020-03-23,0.4588,0,1
NCBFG,2020-03-25,0.4588,0,1
NCBFG,2020-04-15,0.3818,0,0
NCBFG,2020-04-30,0.0,1,0
NCBFG,2020-05-01,-0.11315,0,0
NCBFG,2020-05-14,-0.2263,0,0
NCBFG,2020-05-29,-0.3612,0,0
NCBFG,2020-06-04,0.2732,0,0
NCBFG,2020-06-19,0.4588,0,1
NCBFG,2020-06-24,-0.4215,0,0
NCBFG,2020-07-01,-0.4215,0,0
NCBFG,2020-07-06,0.4019,0,0
NCBFG,2020-07-29,-0.4215,1,0
NCBFG,2020-07-30,0.0,0,0
NCBFG,2020-08-04,0.0,1,0
NCBFG,2020-08-21,0.296,0,1
NCBFG,2020-08-27,0.0772,0,1
NCBFG,2020-09-04,0.296,0,1
NCBFG,2020-09-23,-0.2263,0,0
NCBFG,2020-09-25,-0.2263,0,0
NCBFG,2020-09-28,-0.2263,0,0
NCBFG,2020-10-09,-0.2263,0,0
NCBFG,2020-10-12,0.0,0,0
NCBFG,2020-10-21,0.0,0,0
NCBFG,2020-10-26,0.0,0,0
NCBFG,2020-11-19,0.0772,0,1
NCBFG,2020-11-23,0.6369,0,1
NCBFG,2020-11-24,0.4588,0,1
NCBFG,2020-11-25,0.6369,0,1
NCBFG,2020-11-29,-0.2263,0,0
NCBFG,2020-12-08,0.0772,0,1
NCBFG,2020-12-15,0.0772,0,1
NCBFG,2020-12-21,0.0772,0,1
NCBFG,2020-12-22,0.0772,0,1
NCBFG,2020-12-24,0.0772,0,1
PAL,2016-02-11,0.0,1,0
PAL,2016-05-11,0.0,1,0
PAL,2016-06-01,0.6705,0,1
PAL,2016-06-03,0.3182,0,0
PAL,2016-08-10,0.0,1,0
PAL,2016-09-29,0.3612,1,0
PAL,2016-10-27,0.0,1,0
PAL,2016-11-14,0.0,1,0
PAL,2017-02-15,0.0,1,0
PAL,2017-05-11,0.0,1,0
PAL,2017-06-23,0.3612,0,0
PAL,2017-08-11,0.0,1,0
PAL,2017-09-28,0.3612,1,0
PAL,2017-10-18,0.4215,0,0
PAL,2017-10-26,0.0,1,0
PAL,2017-11-14,0.0,1,0
PAL,2018-02-13,0.0,1,0
PAL,2018-05-14,0.0,1,0
PAL,2018-08-14,0.0,1,0
PAL,2018-09-28,0.3612,1,0
PAL,2018-10-26,0.0,1,0
PAL,2018-10-31,0.1531,0,0
PAL,2018-11-14,0.0,1,0
PAL,2019-01-17,0.2732,0,0
PAL,2019-02-14,0.0,1,0
PAL,2019-05-15,0.0,1,0
PAL,2019-05-16,0.8519,0,0
PAL,2019-08-14,0.0,1,0
PAL,2019-09-27,0.1531,1,0
PAL,2019-10-14,0.7783,0,0
PAL,2019-10-28,0.3612,1,0
PAL,2019-10-29,0.296,0,0
PAL,2019-11-14,0.0,1,0
PAL,2019-12-24,0.1531,0,0
PAL,2020-07-01,0.6597,0,0
PAL,2020-07-02,0.7579,0,0
PAL,2020-08-14,0.0,1,0
PAL,2020-09-11,0.5423,0,0
PAL,2020-09-30,0.6808,0,0
PAL,2020-10-08,-0.4588,1,0
PAL,2020-11-30,0.0,0,0
PAL,2020-12-24,0.6124,0,0
PJAM,2016-02-22,0.34,0,0
PJAM,2016-03-02,0.6486,0,0
PJAM,2016-03-18,0.2023,1,0
PJAM,2016-04-29,0.34,0,0
PJAM,2016-05-02,0.0,1,0
PJAM,2016-05-09,0.34,0,0
PJAM,2016-05-14,0.2023,0,0
PJAM,2016-05-16,0.31875,0,0
PJAM,2016-05-30,0.5859,0,0
PJAM,2016-06-01,0.0,0,0
PJAM,2016-06-21,0.73495,0,1
PJAM,2016-07-04,0.5574,0,1
PJAM,2016-07-15,0.5574,0,0
PJAM,2016-07-28,0.7351,0,0
PJAM,2016-08-05,0.34,0,0
PJAM,2016-08-12,0.2023,0,0
PJAM,2016-08-15,0.34,0,0
PJAM,2016-09-15,0.7269,0,0
PJAM,2016-10-04,0.6705,0,1
PJAM,2016-10-19,0.34,0,0
PJAM,2016-10-21,0.7906,0,1
PJAM,2016-10-26,0.34,0,0
PJAM,2016-10-28,0.4588,0,0
PJAM,2016-11-07,0.34,0,0
PJAM,2016-11-11,0.34,0,0
PJAM,2016-11-14,0.2023,1,0
PJAM,2016-11-17,0.6249,0,0
PJAM,2016-12-09,0.7184,0,0
PJAM,2016-12-16,0.6249,0,0
PJAM,2016-12-21,0.8176,0,1
PJAM,2016-12-23,0.5574,0,1
PJAM,2016-12-28,0.5574,0,1
PJAM,2017-01-03,0.5574,0,1
PJAM,2017-01-06,0.6705,0,0
PJAM,2017-01-16,0.34,0,0
PJAM,2017-02-21,0.34,0,0
PJAM,2017-02-28,-0.0516,0,0
PJAM,2017-03-03,0.0,1,0
PJAM,2017-03-10,0.6369,0,1
PJAM,2017-04-27,-0.2263,0,0
PJAM,2017-05-02,0.0,1,0
PJAM,2017-05-05,-0.2263,0,0
PJAM,2017-05-11,0.5719,0,0
PJAM,2017-05-12,-0.0516,0,0
PJAM,2017-05-15,0.2023,1,0
PJAM,2017-06-03,0.5859,0,0
PJAM,2017-07-11,0.0772,0,1
PJAM,2017-08-03,0.10769999999999999,0,0
PJAM,2017-08-11,-0.0516,0,0
PJAM,2017-08-14,0.2023,1,0
PJAM,2017-09-19,0.0772,0,1
PJAM,2017-10-13,0.0772,0,1
PJAM,2017-11-02,-0.2263,0,0
PJAM,2017-11-10,0.0772,0,0
PJAM,2017-11-14,0.2023,1,0
PJAM,2017-12-28,0.0772,0,1
PJAM,2018-01-08,0.0772,0,1
PJAM,2018-03-05,-0.2263,1,0
PJAM,2018-03-09,0.2023,1,0
PJAM,2018-04-13,-0.2263,0,0
PJAM,2018-04-25,0.0,1,0
PJAM,2018-05-03,-0.2263,0,0
PJAM,2018-05-11,-0.0516,0,0
PJAM,2018-05-15,0.2023,0,0
PJAM,2018-05-21,-0.2263,0,0
PJAM,2018-05-22,0.1531,0,0
PJAM,2018-05-23,0.4588,0,1
PJAM,2018-05-31,0.7906,0,0
PJAM,2018-07-05,0.3612,0,0
PJAM,2018-08-08,-0.2263,0,0
PJAM,2018-08-14,0.2023,1,0
PJAM,2018-08-16,-0.0516,0,0
PJAM,2018-09-27,0.9578,0,0
PJAM,2018-10-09,-0.4215,0,0
PJAM,2018-10-30,-0.2263,0,0
PJAM,2018-11-13,-0.0516,0,0
PJAM,2018-11-14,0.2023,1,0
PJAM,2018-11-26,0.4588,0,1
PJAM,2018-11-29,0.4215,0,0
PJAM,2018-12-03,-0.2263,0,0
PJAM,2018-12-07,0.0772,0,1
PJAM,2018-12-17,0.0772,0,1
PJAM,2018-12-24,0.4588,0,1
PJAM,2018-12-31,0.0772,0,1
PJAM,2019-02-18,-0.2263,0,0
PJAM,2019-03-01,-0.2263,1,0
PJAM,2019-03-04,-0.0516,0,0
PJAM,2019-03-15,0.4215,0,0
PJAM,2019-03-28,-0.4939,1,0
PJAM,2019-04-11,0.0,1,0
PJAM,2019-04-26,-0.2263,1,0
PJAM,2019-05-02,-0.2263,0,0
PJAM,2019-05-14,-0.0516,0,0
PJAM,2019-05-15,0.2023,1,0
PJAM,2019-05-16,0.06506666666666666,0,0
PJAM,2019-05-21,0.6369,0,1
PJAM,2019-05-24,0.0772,0,1
PJAM,2019-05-27,0.0772,0,1
PJAM,2019-06-13,0.6705,0,0
PJAM,2019-07-04,0.3612,0,0
PJAM,2019-07-10,-0.4767,0,0
PJAM,2019-08-13,0.07535,0,0
PJAM,2019-08-19,0.0772,0,1
PJAM,2019-08-27,0.0772,0,1
PJAM,2019-09-03,0.0772,0,1
PJAM,2019-10-14,0.0772,0,0
PJAM,2019-11-08,-0.2263,0,0
PJAM,2019-11-13,-0.0258,0,0
PJAM,2019-11-14,0.1027,0,0
PJAM,2019-11-25,0.0772,0,1
PJAM,2019-12-20,0.0,0,0
PJAM,2019-12-30,0.0772,0,0
PJAM,2020-02-19,-0.2263,0,0
PJAM,2020-02-24,0.7717,0,0
PJAM,2020-02-27,-0.2263,1,0
PJAM,2020-03-09,-0.2263,0,0
PJAM,2020-03-13,-0.2263,0,0
PJAM,2020-03-20,0.0,1,0
PJAM,2020-03-25,0.6808,1,0
PJAM,2020-04-02,0.0772,0,1
PJAM,2020-04-03,-0.2263,0,0
PJAM,2020-04-08,0.4588,0,1
PJAM,2020-04-21,0.1531,1,0
PJAM,2020-05-04,-0.2263,0,0
PJAM,2020-05-15,0.2023,0,0
PJAM,2020-05-18,0.1531,0,0
PJAM,2020-05-21,0.5719,0,0
PJAM,2020-06-02,0.0772,0,1
PJAM,2020-06-03,0.0772,0,1
PJAM,2020-06-04,0.0772,0,1
PJAM,2020-06-05,0.0772,0,1
PJAM,2020-06-08,0.0772,0,1
PJAM,2020-06-09,0.0,1,0
PJAM,2020-06-22,0.4588,0,1
PJAM,2020-06-29,0.0772,1,0
PJAM,2020-07-01,0.0772,0,1
PJAM,2020-07-06,0.4588,0,1
PJAM,2020-07-08,0.2023,0,0
PJAM,2020-07-13,0.0772,0,1
PJAM,2020-07-17,0.0386,0,0
PJAM,2020-08-04,0.17279999999999998,0,0
PJAM,2020-08-11,-0.4215,0,0
PJAM,2020-08-13,-0.2263,0,0
PJAM,2020-08-14,0.2023,1,0
PJAM,2020-08-27,-0.2263,0,0
PJAM,2020-09-02,0.4588,0,1
PJAM,2020-09-30,0.0772,0,0
PJAM,2020-10-14,0.7845,0,1
PJAM,2020-10-16,0.6369,0,1
PJAM,2020-11-03,-0.2263,0,0
PJAM,2020-11-13,0.07535,0,0
PJAM,2020-11-19,0.4588,0,1
PJAM,2020-12-17,0.4588,0,1
PJAM,2020-12-21,0.0772,1,0
PJAM,2020-12-24,0.6369,1,1
PJX,2016-07-06,0.128,0,0
PJX,2016-07-11,0.296,0,0
PJX,2016-07-22,0.0,0,0
PJX,2016-09-20,-0.2263,1,0
PJX,2016-10-14,0.28595,0,0
PJX,2017-01-13,0.0,1,0
PJX,2017-01-16,0.3818,0,0
PJX,2017-04-28,0.2023,1,0
PJX,2017-05-18,-0.2263,0,0
PJX,2017-06-16,-0.2263,1,0
PJX,2017-10-12,0.0,0,0
PJX,2018-01-12,0.0,1,0
PJX,2018-06-07,0.6597,1,0
PJX,2018-06-20,0.0,1,0
PJX,2018-06-26,-0.2263,0,0
PJX,2018-07-13,0.0,1,0
PJX,2018-07-16,0.4404,0,0
PJX,2018-10-12,0.0,1,0
PJX,2019-01-14,0.0,1,0
PJX,2019-04-26,-0.2263,1,0
PJX,2019-05-13,0.2732,0,0
PJX,2019-06-18,-0.21075,0,0
PJX,2019-07-12,0.0,1,0
PJX,2019-10-11,0.0,1,0
PJX,2020-01-15,0.2023,1,0
PJX,2020-01-16,-0.2263,0,0
PJX,2020-04-23,-0.5859,1,0
PJX,2020-06-12,0.2023,1,0
PJX,2020-06-29,0.0,1,0
PJX,2020-07-15,-0.24563333333333337,0,0
PJX,2020-08-26,0.0,0,0
PJX,2020-10-13,0.0,1,0
PROVEN,2016-01-25,-0.2263,0,0
PROVEN,2016-02-12,-0.2263,0,0
PROVEN,2016-02-15,0.2023,0,0
PROVEN,2016-02-16,0.0772,0,0
PROVEN,2016-02-18,0.3612,0,0
PROVEN,2016-05-11,-0.2263,0,0
PROVEN,2016-05-30,0.3612,0,0
PROVEN,2016-05-31,0.2023,1,0
PROVEN,2016-07-15,-0.2263,0,0
PROVEN,2016-07-28,0.3612,0,0
PROVEN,2016-07-29,0.2023,0,0
PROVEN,2016-08-09,0.0,1,0
PROVEN,2016-11-09,0.2023,0,0
PROVEN,2016-12-09,0.0,0,0
PROVEN,2017-02-13,0.2023,0,0
PROVEN,2017-04-27,-0.2263,0,0
PROVEN,2017-05-30,0.2023,0,0
PROVEN,2017-06-20,0.4019,0,0
PROVEN,2017-07-27,0.2023,0,0
PROVEN,2017-11-09,0.10115,0,0
PROVEN,2018-01-04,-0.2263,0,0
PROVEN,2018-01-11,0.8402,0,0
PROVEN,2018-02-05,0.2732,0,0
PROVEN,2018-02-08,0.2023,0,0
PROVEN,2018-05-02,-0.2263,0,0
PROVEN,2018-05-30,0.2023,1,0
PROVEN,2018-07-27,0.0,1,0
PROVEN,2018-08-09,0.2023,0,0
PROVEN,2018-11-12,0.13975,0,0
PROVEN,2019-02-13,0.2732,0,0
PROVEN,2019-02-14,0.2023,0,0
PROVEN,2019-02-18,0.7269,0,0
PROVEN,2019-06-07,0.2023,0,0
PROVEN,2019-07-26,0.0,1,0
PROVEN,2019-08-13,0.2023,0,0
PROVEN,2019-09-20,0.0,0,0
PROVEN,2019-10-10,0.3612,0,0
PROVEN,2019-11-12,0.2023,0,0
PROVEN,2019-11-14,0.2732,0,0
PROVEN,2019-11-25,0.4019,0,0
PROVEN,2020-01-14,-0.2263,0,0
PROVEN,2020-01-31,0.2831,0,0
PROVEN,2020-02-03,0.6908,0,0
PROVEN,2020-02-11,0.2023,0,0
PROVEN,2020-02-12,0.2732,0,0
PROVEN,2020-03-03,0.0,0,0
PROVEN,2020-03-16,-0.4404,0,0
PROVEN,2020-03-31,-0.2263,0,0
PROVEN,2020-05-26,-0.0618,0,0
PROVEN,2020-05-27,-0.25,1,0
PROVEN,2020-06-03,-0.2263,0,0
PROVEN,2020-06-05,-0.1531,0,0
PROVEN,2020-06-16,0.5423,0,0
PROVEN,2020-06-24,0.0516,0,0
PROVEN,2020-07-02,-0.4939,1,0
PROVEN,2020-07-09,-0.5023,0,0
PROVEN,2020-07-21,0.2023,0,0
PROVEN,2020-07-29,0.2732,0,0
PROVEN,2020-08-14,0.2023,0,0
PROVEN,2020-08-25,0.0,1,0
PROVEN,2020-10-12,0.8481,0,0
PROVEN,2020-10-20,-0.2263,0,0
PROVEN,2020-11-06,0.0516,0,0
PROVEN,2020-11-13,0.2023,0,0
PROVEN,2020-12-30,-0.2263,0,0
PTL,2016-01-12,0.5574,1,0
PTL,2016-04-13,0.0,1,0
PTL,2016-07-19,-0.2263,0,0
PTL,2016-07-29,0.4559,0,0
PTL,2016-09-28,-0.2263,0,0
PTL,2016-09-29,-0.2263,0,0
PTL,2016-10-13,0.5574,1,0
PTL,2016-10-21,0.4019,0,0
PTL,2016-10-25,0.7198,0,0
PTL,2016-10-31,0.6124,0,0
PTL,2017-01-13,0.5574,1,0
PTL,2017-04-12,0.0,1,0
PTL,2017-04-24,0.8176,0,1
PTL,2017-06-06,0.8176,0,1
PTL,2017-07-31,0.28785000000000005,1,0
PTL,2017-09-28,0.0,1,0
PTL,2017-10-06,0.2023,0,0
PTL,2017-10-11,0.891,0,0
PTL,2017-10-13,0.0,1,0
PTL,2017-11-03,0.0,0,0
PTL,2018-01-12,0.7003,1,0
PTL,2018-04-13,0.5574,1,0
PTL,2018-07-30,0.8934,0,0
PTL,2018-09-28,0.5574,1,0
PTL,2018-10-05,0.4019,0,0
PTL,2018-10-12,0.5574,1,0
PTL,2018-10-26,0.4019,0,0
PTL,2018-11-03,0.0772,0,0
PTL,2019-01-14,0.5574,1,0
PTL,2019-01-18,0.4019,0,0
PTL,2019-03-21,0.0772,0,0
PTL,2019-04-03,0.5994,0,0
PTL,2019-04-04,0.5267,0,0
PTL,2019-04-09,0.8176,0,1
PTL,2019-04-11,0.6369,0,0
PTL,2019-04-12,0.5574,1,0
PTL,2019-04-18,0.8658,0,0
PTL,2019-07-30,0.4588,1,0
PTL,2019-09-05,0.0772,0,0
PTL,2019-09-27,0.5574,1,0
PTL,2019-10-10,-0.2263,0,0
PTL,2019-10-16,0.5574,1,0
PTL,2019-11-18,-0.2263,0,0
PTL,2019-12-18,0.7003,0,0
PTL,2020-01-14,0.5574,1,0
PTL,2020-02-13,-0.2263,0,0
PTL,2020-04-14,0.5574,1,0
PTL,2020-07-30,0.765,1,0
PTL,2020-08-31,-0.2263,0,0
PTL,2020-09-28,-0.2263,1,0
PTL,2020-09-29,-0.2263,0,0
PTL,2020-10-15,-0.2263,1,0
PTL,2020-10-29,-0.2263,0,0
PTL,2020-11-30,0.7906,0,0
PTL,2020-12-07,0.4019,0,0
PTL,2020-12-16,0.0772,0,0
PULS,2016-01-05,-0.2263,0,0
PULS,2016-01-26,-0.2263,1,0
PULS,2016-02-02,0.4588,0,1
PULS,2016-03-29,-0.2263,0,0
PULS,2016-05-18,0.0,1,0
PULS,2016-08-25,-0.2263,1,0
PULS,2016-12-06,0.0772,0,0
PULS,2016-12-23,0.4588,0,0
PULS,2017-02-01,-0.4215,0,0
PULS,2017-02-09,0.0,1,0
PULS,2017-05-04,0.1531,0,0
PULS,2017-05-12,0.0772,0,1
PULS,2017-05-15,0.0,1,0
PULS,2017-05-26,-0.2263,0,0
PULS,2017-09-22,0.128,0,0
PULS,2017-11-01,0.6808,0,0
PULS,2017-11-15,0.5106,1,0
PULS,2017-11-16,-0.2263,0,0
PULS,2017-12-27,0.5267,0,0
PULS,2018-02-19,0.0,1,0
PULS,2018-05-16,0.0,1,0
PULS,2018-07-04,0.3612,0,1
PULS,2018-07-05,0.0772,0,1
PULS,2018-07-10,0.296,0,1
PULS,2018-07-26,0.8689,0,0
PULS,2018-09-06,-0.2263,1,0
PULS,2018-09-26,-0.4939,1,0
PULS,2018-10-17,0.3818,0,0
PULS,2018-11-06,0.0,1,0
PULS,2018-11-09,-0.2263,0,0
PULS,2018-11-20,0.0,1,0
PULS,2018-12-18,-0.2263,0,0
PULS,2019-01-10,0.296,0,0
PULS,2019-02-15,0.0,1,0
PULS,2019-02-18,0.0,0,0
PULS,2019-04-11,-0.2263,0,0
PULS,2019-05-16,0.0,1,0
PULS,2019-08-20,-0.2263,1,0
PULS,2019-09-26,0.2023,1,0
PULS,2019-11-07,0.0,1,0
