Date,Open,High,Low,Close,Volume
2018-01-10,34.64,35,33.62,34.1,13524
2018-01-11,34.1,34,32.05,33.26,34189
2018-01-16,33.26,34,33.5,33.62,23389
2018-01-17,33.62,33.6,32.5,32.59,1255
2018-01-18,32.59,35,32.5,33.14,24777
2018-01-19,33.14,35,33.14,34.26,1500
2018-01-22,34.26,32.5,30,31.28,100300
2018-01-23,31.28,32.1,30.51,31.92,97095
2018-01-24,31.92,32.6,32,32.57,6925
2018-01-29,32.57,32.75,32.5,32.66,4300
2018-01-30,32.66,33,32.51,32.91,1936
2018-01-31,32.91,34.5,32.01,32.67,26394
2018-02-02,32.67,33.5,33.5,33.5,250
2018-02-05,33.5,34.5,33.55,34.48,152205
2018-02-06,34.48,35,34,34.14,5430
2018-02-07,34.14,35,32.5,33.85,177113
2018-02-08,33.85,34,32.51,33.64,42753
2018-02-09,33.64,34,32.62,33.06,24235
2018-02-12,33.06,33.2,30.01,32.71,176750
2018-02-13,32.71,31,30.02,30.22,4701
2018-02-15,30.22,31.5,30.02,30.53,11062
2018-02-16,30.53,30.68,30.68,30.68,9500
2018-02-19,30.68,33,32.7,32.97,2525
2018-02-20,32.97,31.2,31.2,31.2,300
2018-02-21,31.2,35,31.3,34.17,1663767
2018-02-22,34.17,33,31.25,32.15,8520
2018-02-23,32.15,32,31.55,31.6,2242
2018-02-26,31.6,33,32,32.98,50831
2018-02-27,32.98,35,33,33.13,144519
2018-02-28,33.13,36,33,34.27,359865
2018-03-01,34.27,34.3,33.01,33.04,39375
2018-03-02,33.04,35,33.01,33.23,4074
2018-03-05,33.23,35,33.01,33.75,9961
2018-03-06,33.75,34.99,33.25,34.28,232837
2018-03-07,34.28,33.5,33.5,33.5,1500
2018-03-08,33.5,35,33,34.04,621412
2018-03-09,34.04,35,34,34.15,12087
2018-03-12,34.15,35,33,34.05,625462
2018-03-13,34.05,33.5,32.6,32.79,9561
2018-03-14,32.79,32.6,32.6,32.6,8686
2018-03-15,32.6,35,31.6,32.68,58148
2018-03-16,32.68,31.71,31.7,31.71,4390
2018-03-19,31.71,32.2,32.2,32.2,5295
2018-03-20,32.2,33.56,32.2,33.49,74085
2018-03-21,33.49,40,34.99,36.47,138259
2018-03-22,36.47,40,35.01,38.11,20900
2018-03-23,38.11,43.5,40,42.34,22645
2018-03-26,42.34,42,40,41.11,13331
2018-03-27,41.11,41.9,38.5,40.26,30416
2018-03-28,40.26,39.95,39.9,39.95,17731
2018-03-29,39.95,39.94,35,35.66,264524
2018-04-03,35.66,37.95,35,36.05,112607
2018-04-04,36.05,38.5,38.5,38.5,3401
2018-04-05,38.5,38,35.66,37.76,9810
2018-04-06,37.76,38,37.9,37.99,8132
2018-04-09,37.99,37.9,34.6,35.53,24912
2018-04-10,35.53,36,35.53,35.68,3100
2018-04-11,35.68,35.68,35.68,35.68,24015
2018-04-12,35.68,36.5,35,35.77,46133
2018-04-13,35.77,35.8,35.8,35.8,26800
2018-04-16,35.8,35.77,35.77,35.77,2291
2018-04-17,35.77,36,35.8,35.82,15367
2018-04-18,35.82,36.5,35.77,35.81,17161
2018-04-19,35.81,36.5,36,36.44,18529
2018-04-20,36.44,36.5,36.5,36.5,28334
2018-04-23,36.5,36.5,36.5,36.5,64512
2018-04-24,36.5,38,37,37.02,553812
2018-04-25,37.02,40,38.45,38.97,66979
2018-04-26,38.97,38.51,35.4,35.58,213889
2018-04-27,35.58,38,37.99,38,7555
2018-04-30,38,37.5,37.5,37.5,500
2018-05-01,37.5,37.98,37.51,37.6,9798
2018-05-02,37.6,38.6,37.98,38.04,5500
2018-05-03,38.04,38.04,37.55,37.89,12424
2018-05-04,37.89,38.6,37.25,37.28,100100
2018-05-07,37.28,38,37.3,37.43,11711
2018-05-08,37.43,38,37.3,37.32,9853
2018-05-09,37.32,37.3,37.3,37.3,2710
2018-05-10,37.3,37.3,35.5,37.25,979272
2018-05-11,37.25,40.05,35.5,36.49,100591
2018-05-14,36.49,40.05,37.5,39.1,8993
2018-05-15,39.1,38,37.5,37.55,7486
2018-05-17,37.55,37.26,35.5,36.34,16000
2018-05-18,36.34,37.5,35.51,37.46,104243
2018-05-21,37.46,37.5,37.5,37.5,47357
2018-05-22,37.5,37.51,37.5,37.5,4490
2018-05-24,37.5,39.5,37.5,38.58,23652
2018-05-25,38.58,38,38,38,18005
2018-05-28,38,38,38,38,307
2018-05-29,38,39,35.5,37.4,104366
2018-05-30,37.4,38.05,38.05,38.05,2492
2018-05-31,38.05,40,37.4,39.38,290000
2018-06-01,39.38,39.1,39,39.01,30882
2018-06-04,39.01,39.05,39,39,16750
2018-06-06,39,38.8,38.69,38.69,131259
2018-06-07,38.69,39,38,38.89,47447
2018-06-11,38.89,40.5,38,39.7,40980
2018-06-12,39.7,39.5,39,39.17,38281
2018-06-13,39.17,42,39.7,40.64,23000
2018-06-14,40.64,40,38,39.05,6500
2018-06-15,39.05,42,40,40.04,289511
2018-06-18,40.04,42,40,40.87,31573
2018-06-19,40.87,40,40,40,4700
2018-06-20,40,40,39.9,39.97,6580
2018-06-21,39.97,40,40,40,4491
2018-06-22,40,39.99,39.99,39.99,500000
2018-06-25,39.99,39.75,39.51,39.75,111761
2018-06-26,39.75,42,40,40.04,138929
2018-06-27,40.04,40.5,40.04,40.48,52900
2018-06-28,40.48,40.48,40,40.01,160000
2018-06-29,40.01,41,41,41,50000
2018-07-02,41,42,41,41.47,44424
2018-07-03,41.47,45,41.5,42.05,50042
2018-07-04,42.05,45,41,42.43,44616
2018-07-05,42.43,42.7,42.43,42.51,4827
2018-07-06,42.51,42.51,42.51,42.51,7500
2018-07-09,42.51,43.5,42.43,43.27,31371
2018-07-10,43.27,43.5,42.43,43.48,24900
2018-07-11,43.48,43.5,42.43,43.39,22455
2018-07-12,43.39,43.5,42,43.43,21144
2018-07-13,43.43,43.43,41,42.89,20107
2018-07-16,42.89,42.5,41,41.15,80467
2018-07-17,41.15,42,41.15,41.38,933
2018-07-18,41.38,41.01,39,39,1003349
2018-07-19,39,42,39,39.87,14540
2018-07-20,39.87,42,42,42,5050
2018-07-23,42,42,37.56,38.91,88473
2018-07-24,38.91,42,39.01,41.13,8484
2018-07-25,41.13,41,40,40.81,24225
2018-07-26,40.81,41,40.01,40.56,11500
2018-07-27,40.56,41.5,40.5,40.86,19732
2018-07-30,40.86,41.25,40.87,41.05,5523
2018-07-31,41.05,41.5,40,40.97,33883
2018-08-02,40.97,41.48,41.01,41.16,7880
2018-08-03,41.16,41.5,41.2,41.49,119028
2018-08-07,41.49,42,41.2,41.76,171284
2018-08-08,41.76,43.5,41.2,42.29,29172
2018-08-09,42.29,43.5,42,42.14,1100
2018-08-10,42.14,50,42.01,43.74,76432
2018-08-13,43.74,50,43.74,48.87,610
2018-08-14,48.87,50,42.01,42.11,260066
2018-08-15,42.11,56,45,45.28,20950
2018-08-16,45.28,55,45,47.06,6920
2018-08-17,47.06,47.5,43.5,44.85,73872
2018-08-20,44.85,47.5,44.87,45.31,59491
2018-08-21,45.31,56,43.99,44.78,187930
2018-08-22,44.78,45.8,45.8,45.8,2000
2018-08-23,45.8,55,45.1,50.33,36012
2018-08-24,50.33,47.5,45.8,47.45,47680
2018-08-27,47.45,53.8,46.01,47.97,14929
2018-08-28,47.97,47,46,46.34,2594
2018-08-29,46.34,47,46,46.35,44777
2018-08-30,46.35,47.97,45.11,47.12,4281
2018-08-31,47.12,50.01,46.5,49.99,88250
2018-09-03,49.99,51,47.5,50.42,31442
2018-09-04,50.42,51.5,49,50.15,9299
2018-09-05,50.15,51.6,49,51.14,39634
2018-09-06,51.14,51,48,49.22,17607
2018-09-07,49.22,50,48,48.25,29545
2018-09-10,48.25,49,48,48.51,53170
2018-09-11,48.51,50,48,48.52,16111
2018-09-12,48.52,50,48.5,48.9,283483
2018-09-13,48.9,51.5,50,50.23,14153
2018-09-17,50.23,50,50,50,2100
2018-09-18,50,49,48.25,48.68,20450
2018-09-19,48.68,49.5,47.5,49.26,15870
2018-09-20,49.26,50,47,48.46,51830
2018-09-21,48.46,50,48,49.2,1513
2018-09-24,49.2,48,48,48,100
2018-09-25,48,50,47.99,49.71,10500
2018-09-26,49.71,49.1,47.99,49.03,15599
2018-09-27,49.03,49,45.5,47.01,29872
2018-09-28,47.01,47.05,46,47.04,803000
2018-10-01,47.04,48,48,48,8500
2018-10-02,48,50,48,49.09,157526
2018-10-03,49.09,49.1,49,49.09,20497
2018-10-04,49.09,50,49.1,49.11,43442
2018-10-05,49.11,50,49.1,49.32,33100
2018-10-08,49.32,50,50,50,5195
2018-10-09,50,50,49.09,49.56,23096
2018-10-10,49.56,49.95,49.09,49.91,34400
2018-10-11,49.91,50,49.95,49.99,51062
2018-10-12,49.99,50,49.99,50,1286
2018-10-16,50,50,49.95,49.97,106749
2018-10-17,49.97,49.95,49.1,49.77,16341
2018-10-18,49.77,50,48.72,49.95,621915
2018-10-22,49.95,50,46.01,49.52,13702
2018-10-23,49.52,47,47,47,3000
2018-10-25,47,47.5,47,47.01,92946
2018-10-26,47.01,47,47,47,43040
2018-10-29,47,47,44,46.94,43795
2018-10-30,46.94,45.2,42.01,43.55,14777
2018-10-31,43.55,44,41.2,43.59,11024
2018-11-01,43.59,43.59,41.2,41.67,7157
2018-11-02,41.67,43,43,43,1055
2018-11-05,43,43,42,42.97,13789
2018-11-06,42.97,44,42.25,42.66,2602
2018-11-07,42.66,45,42.25,43.11,16795
2018-11-08,43.11,45,43,43.79,7609
2018-11-09,43.79,43,42.25,42.72,31531
2018-11-12,42.72,44,43.5,43.69,18535
2018-11-13,43.69,49,43,45.07,18965
2018-11-14,45.07,50,45,46.48,13038
2018-11-15,46.48,46,46,46,500
2018-11-16,46,50,45,49.65,48646
2018-11-19,49.65,50.15,42.25,45.62,28547
2018-11-20,45.62,50,43,48.87,7325
2018-11-21,48.87,43.51,42,42.39,17402
2018-11-22,42.39,45,42,42.95,20852
2018-11-23,42.95,45,43,44.98,25662
2018-11-26,44.98,48,43.25,44.3,15835
2018-11-27,44.3,45,43.25,43.69,2000
2018-11-28,43.69,43.25,43.25,43.25,1470
2018-11-29,43.25,47.5,43.25,43.31,14861
2018-11-30,43.31,43.5,43.26,43.48,23177
2018-12-03,43.48,44.95,43.5,43.79,2755
2018-12-04,43.79,44,42,42.41,37015
2018-12-05,42.41,50,44,49.15,9130
2018-12-06,49.15,44,43.5,43.62,8895
2018-12-07,43.62,49,43.5,44.27,35500
2018-12-10,44.27,43.5,43.25,43.31,40130
2018-12-11,43.31,46,44,45.56,5000
2018-12-12,45.56,45,43.5,44.88,21766
2018-12-13,44.88,44,43,43.87,11500
2018-12-14,43.87,46,42.52,42.95,67450
2018-12-17,42.95,46,42.52,43.2,21950
2018-12-18,43.2,43.2,38.5,39.79,50000
2018-12-19,39.79,42.5,41,41.43,2801
2018-12-20,41.43,43,42.5,42.91,24199
2018-12-21,42.91,46.4,42.55,44.57,47371
2018-12-24,44.57,42,38,41.48,2655630
2018-12-27,41.48,41.8,40,41.79,25150
2018-12-28,41.79,47,42,43.41,10614
2018-12-31,43.41,42.5,42,42.4,63000
2019-01-02,42.4,42,42,42,10000
2019-01-03,42,42.4,42,42.34,702
2019-01-04,42.34,42,42,42,4776
2019-01-07,42,43.5,42,42.52,9015
2019-01-08,42.52,41.5,41,41.07,1487
2019-01-09,41.07,41,40,40.22,2700
2019-01-10,40.22,40.05,40,40,18265
2019-01-11,40,43.5,39.99,40.45,15514
2019-01-14,40.45,39.99,38.01,39.18,42235
2019-01-15,39.18,47,40,41.56,14363
2019-01-16,41.56,43.01,41,41.26,18010
2019-01-17,41.26,46.9,40,40.65,29100
2019-01-18,40.65,47,40,45.16,1350
2019-01-21,45.16,47,40,43.14,20291
2019-01-22,43.14,47,42,43.21,11935
2019-01-23,43.21,43.5,40,40.3,13322
2019-01-25,40.3,43.5,41,42.34,2150
2019-01-28,42.34,41.2,41,41.2,678084
2019-01-29,41.2,42,41.2,41.22,6974
2019-01-30,41.22,43.5,42.5,42.52,65758
2019-01-31,42.52,43,42.5,42.75,2041592
2019-02-01,42.75,43,42,42.5,946432
2019-02-04,42.5,43.5,42.1,43.29,42579
2019-02-05,43.29,44,43,43.3,7623
2019-02-06,43.3,43,42,42.94,3427
2019-02-07,42.94,43.1,42,42.25,15476
2019-02-08,42.25,43.5,42.1,42.13,25500
2019-02-11,42.13,43,43,43,1500
2019-02-12,43,43.5,43,43.13,9465
2019-02-13,43.13,43.5,43.15,43.49,32989
2019-02-14,43.49,43.5,43.5,43.5,9975
2019-02-15,43.5,43.5,43,43.18,40126
2019-02-18,43.18,43.5,43.5,43.5,250
2019-02-19,43.5,43.5,43.01,43.31,24981
2019-02-20,43.31,51,43.01,49.95,347372
2019-02-21,49.95,51.5,45.25,48.23,146631
2019-02-22,48.23,48.5,46,46.29,33024
2019-02-25,46.29,51.49,43.45,48.68,112829
2019-02-26,48.68,55,50,52.59,333970
2019-02-27,52.59,55,49.95,53.94,127778
2019-02-28,53.94,60,53.2,54.93,23764
2019-03-01,54.93,60,55,55.58,42613
2019-03-04,55.58,57,53.2,56.66,29020
2019-03-05,56.66,56,49,50.22,301614
2019-03-07,50.22,51,51,51,1300
2019-03-08,51,55.9,51,51.85,56025
2019-03-11,51.85,55.9,51.01,53.37,23970
2019-03-12,53.37,55,53.4,54,25356
2019-03-13,54,54.5,51.08,51.15,1554905
2019-03-14,51.15,53,52,52.24,2525
2019-03-15,52.24,55,51.2,51.81,81125
2019-03-18,51.81,52.5,52.1,52.2,405
2019-03-19,52.2,53.4,51.5,52.28,6724
2019-03-20,52.28,55,52,52.27,10460
2019-03-21,52.27,59,53,53.05,221948
2019-03-22,53.05,58,52,56,286800
2019-03-25,56,56,54.5,55.71,42244
2019-03-26,55.71,58.9,55,55.88,41992
2019-03-27,55.88,59,56,56.5,544203
2019-03-28,56.5,59,56.2,56.9,8623
2019-03-29,56.9,58,56,56.17,25100
2019-04-01,56.17,64.9,56.5,59.98,47525
2019-04-02,59.98,67,56,58.03,152518
2019-04-03,58.03,73.9,60,64.72,23168
2019-04-04,64.72,65,60.59,61.25,60212
2019-04-05,61.25,66,60.61,61.17,193264
2019-04-08,61.17,67.5,61,67.05,110457
2019-04-09,67.05,66.5,61.5,65.89,55901
2019-04-10,65.89,66,61.5,63.52,8600
2019-04-11,63.52,64,63.5,63.82,30573
2019-04-12,63.82,66,63.52,64.32,37457
2019-04-15,64.32,66.5,63.51,64.11,10819
2019-04-16,64.11,67.45,65.5,66.77,770
2019-04-17,66.77,67.45,67,67.04,10981
2019-04-18,67.04,67,65,65.96,9246
2019-04-23,65.96,67.05,64,64.88,37388
2019-04-24,64.88,67,63.82,64.12,21900
2019-04-25,64.12,66,63.51,64.4,13399
2019-04-26,64.4,65,64.12,64.81,17700
2019-04-29,64.81,79.5,64.81,72.02,274801
2019-04-30,72.02,77.99,74.51,77.36,18389
2019-05-01,77.36,85,76.5,79.99,44987
2019-05-02,79.99,100,80,84.38,10377
2019-05-03,84.38,83.95,74.51,77.81,30433
2019-05-06,77.81,80.11,78.8,80.01,10994
2019-05-07,80.01,85,81,83.75,2959
2019-05-08,83.75,84,80.01,83.16,24627
2019-05-09,83.16,80.5,79.99,80.04,46077
2019-05-10,80.04,82,77.5,80.74,43369
2019-05-13,80.74,82,78,79.65,3394
2019-05-14,79.65,79,74.51,75.93,32271
2019-05-15,75.93,77,70,71.71,74662
2019-05-16,71.71,73,70,71.78,18510
2019-05-17,71.78,71,69,70.06,26173
2019-05-20,70.06,71,69,69.71,5693
2019-05-21,69.71,71,69.5,70.3,4932
2019-05-22,70.3,73,71,71.18,25762
2019-05-24,71.18,73,70.5,72.01,12959
2019-05-27,72.01,79.98,73,79.47,90334
2019-05-28,79.47,80.9,76,80.01,131582
2019-05-29,80.01,80.99,74,78.67,43056
2019-05-30,78.67,79.99,75,78.04,7764
2019-05-31,78.04,80,78,79.27,69448
2019-06-03,79.27,79,79,79,19648
2019-06-04,79,80,78.6,78.89,20905
2019-06-05,78.89,80,79.01,79.89,100035
2019-06-06,79.89,81,75,79.39,15459
2019-06-07,79.39,80,73.05,78.37,30135
2019-06-10,78.37,80,75,79.98,1017540
2019-06-11,79.98,80,75.01,78.56,3824
2019-06-12,78.56,79.99,78.56,79.99,1345783
2019-06-13,79.99,79.9,77,77.25,1456
2019-06-14,77.25,79.9,77,78.42,24288
2019-06-17,78.42,79.98,79.1,79.87,13557
2019-06-18,79.87,79.98,78.9,79.1,98008
2019-06-19,79.1,80,78.5,79.75,127924
2019-06-20,79.75,79.5,75.02,76.59,22269
2019-06-21,76.59,79.49,76,78.33,75874
2019-06-24,78.33,80,76,78.75,15341
2019-06-25,78.75,80,78,79.97,17953
2019-06-26,79.97,79.99,77,78.52,30991
2019-06-27,78.52,80,76.51,77.24,183964
2019-06-28,77.24,79.99,79.8,79.94,2194
2019-07-01,79.94,80,77,79.7,18797
2019-07-02,79.7,80,77,79.75,41276
2019-07-03,79.75,82.6,79.75,80.31,109766
2019-07-04,80.31,80.5,78.52,79.5,50508
2019-07-05,79.5,80,76.81,77.93,25200
2019-07-08,77.93,80,77,79.86,21261
2019-07-09,79.86,80,79.01,79.99,17411
2019-07-10,79.99,80,79,79.93,49452
2019-07-11,79.93,80,79.98,80,2561
2019-07-12,80,82,78,80,5270
2019-07-15,80,80,79,79.81,7150
2019-07-16,79.81,80,79.01,79.02,7447
2019-07-17,79.02,81,78,80.7,24264
2019-07-18,80.7,80,79.01,79.53,11813
2019-07-19,79.53,80,79,79.61,32188
2019-07-22,79.61,80,80,80,18360
2019-07-23,80,80,79.9,80,61867
2019-07-24,80,80,79.8,79.99,2539317
2019-07-25,79.99,80.31,79.9,80,107118
2019-07-26,80,80,78.02,79.82,58384
2019-07-29,79.82,79.1,76.81,77.98,42274
2019-07-30,77.98,81,76.81,78.98,107206
2019-07-31,78.98,80,78,79.81,161377
2019-08-02,79.81,79.95,79.9,79.93,7300
2019-08-05,79.93,80,76.81,77.07,78260
2019-08-07,77.07,82,76.81,79.69,168404
2019-08-08,79.69,85,79.99,79.99,3770741
2019-08-09,79.99,80,76.81,79.98,1217899
2019-08-12,79.98,85,77,79.24,43310
2019-08-13,79.24,78.5,76.81,77.36,20957
2019-08-14,77.36,79.99,76.81,77.57,73059
2019-08-15,77.57,80,77,78.04,17542
2019-08-16,78.04,77.5,76.81,77.35,7299853
2019-08-19,77.35,80,77.5,78.44,95327
2019-08-20,78.44,84.5,77.5,80.57,6400
2019-08-21,80.57,81,77.5,78.64,24222
2019-08-22,78.64,81,77.5,78.96,8006
2019-08-23,78.96,81,79,80.57,25900
2019-08-26,80.57,89.99,80,83.76,8940
2019-08-27,83.76,89.98,82,82.67,6577
2019-08-28,82.67,89.99,82,84.22,24529
2019-08-29,84.22,89.99,78,80.56,346956
2019-08-30,80.56,83,82.67,82.96,7375
2019-09-02,82.96,83,80,82.68,10463
2019-09-03,82.68,83,80,82.92,37707
2019-09-04,82.92,84.6,83.5,83.55,12630
2019-09-05,83.55,84.6,80,81.6,24537
2019-09-06,81.6,83,81,81.6,8641
2019-09-09,81.6,85,83,84.25,12500
2019-09-10,84.25,85,79,82.1,23040
2019-09-11,82.1,83,78,78.32,94318
2019-09-12,78.32,82,77.5,78.4,34432
2019-09-13,78.4,83,76.81,79.06,4859
2019-09-16,79.06,83,76.81,79.39,6658
2019-09-17,79.39,80,76.81,80,5007970
2019-09-18,80,81,79,80.24,43373
2019-09-19,80.24,80,80,80,30104
2019-09-20,80,80.99,80,80.08,10028
2019-09-23,80.08,80.99,76.81,79.73,32718
2019-09-24,79.73,80.5,76.81,78.9,41250
2019-09-25,78.9,80,76.81,79.2,15247
2019-09-26,79.2,80,76.81,78.41,9135
2019-09-27,78.41,78.41,76.81,77.18,6950
2019-09-30,77.18,80,79.9,80,25331
2019-10-01,80,80,76.81,76.89,5300
2019-10-02,76.89,80.49,77.01,77.21,26152
2019-10-03,77.21,80.03,77,77.07,9157
2019-10-04,77.07,77.2,77.07,77.08,35387
2019-10-07,77.08,80,79,79.36,8916
2019-10-08,79.36,80,77.08,79.75,14590
2019-10-09,79.75,77.08,76.81,76.82,13753
2019-10-10,76.82,77.5,76.81,77.06,8547
2019-10-11,77.06,77,76.81,76.87,7462
2019-10-14,76.87,77.5,76.5,76.81,83451
2019-10-15,76.81,76.81,76.5,76.59,3627
2019-10-16,76.59,76.6,76,76.36,10346
2019-10-17,76.36,76.4,76,76,26146
2019-10-22,76,75,73.5,74.31,35679
2019-10-23,74.31,75,73.5,74.69,24955
2019-10-24,74.69,73.5,73.5,73.5,3882
2019-10-25,73.5,72,71,71.31,2438311
2019-10-28,71.31,77.5,70.5,70.65,169784
2019-10-29,70.65,77.5,70.6,74.01,25487
2019-10-30,74.01,77.5,72.05,74.03,29927
2019-10-31,74.03,77.5,76,76.92,7900
2019-11-01,76.92,77.5,70.5,71.7,52135
2019-11-04,71.7,77.5,72,74.16,548786
2019-11-05,74.16,77.5,75,77.49,30053
2019-11-06,77.49,77.49,72.1,72.23,38483
2019-11-07,72.23,78.5,75,77.6,7744
2019-11-08,77.6,78.5,76,78.13,9400
2019-11-11,78.13,80,77,77.03,1023294
2019-11-12,77.03,78,76.99,77.2,1032
2019-11-13,77.2,76.99,76.5,76.61,6602
2019-11-14,76.61,77,75.5,76.89,5290
2019-11-15,76.89,76.5,75.5,76.04,2556
2019-11-18,76.04,76.5,75,75.04,180833
2019-11-19,75.04,78,74,75.08,15689
2019-11-20,75.08,79,74,78.68,24973
2019-11-21,78.68,79,75.04,75.05,51100
2019-11-22,75.05,75.04,74,74.06,8489
2019-11-25,74.06,80,74.01,76.94,27200
2019-11-26,76.94,79,74.01,74.36,5766
2019-11-27,74.36,79.8,77,78.74,7650
2019-11-28,78.74,79.8,77.01,79.19,43146
2019-11-29,79.19,79.8,77,78.52,39047
2019-12-02,78.52,79.8,79,79.174841,1574
2019-12-03,79.174841,79,78.52,78.95,1009
2019-12-04,78.95,78,77,77.12,2230
2019-12-05,77.12,79,76,77.08,25468
2019-12-06,77.08,77,77,77,1485
2019-12-09,77,77,76.8,76.987097,775
2019-12-10,76.987097,76.5,76.5,76.5,1066
2019-12-11,76.5,76.5,76,76.373684,855
2019-12-12,76.373684,76.5,76,76.257019,926
2019-12-13,76.257019,76.5,74,74.449771,397460
2019-12-16,74.449771,76.5,74,76.499186,5257837
2019-12-17,76.499186,77,66.51,70.893312,43375
2019-12-18,70.893312,77,62.51,75.347099,180161
2019-12-19,75.347099,78,77.5,77.501754,142549
2019-12-20,77.501754,77.5,69,74.965273,30265
2019-12-23,74.965273,78.98,77.5,77.972863,2410
2019-12-24,77.972863,78.98,78.5,78.524433,5901
2019-12-27,78.524433,78.5,78.5,78.5,222406
2019-12-30,78.5,81,77.5,79.32977,85932
2019-12-31,79.32977,84.5,77.5,83.409628,59762
2020-01-02,83.409628,85,84,84.273103,11559
2020-01-03,84.273103,85,80,82.261458,32184
2020-01-06,82.261458,84.99,82,83.204698,5811
2020-01-07,83.204698,84.5,79,80.404402,44797
2020-01-08,80.404402,84.5,79,79.697652,1725
2020-01-09,79.697652,80,77.5,78.663306,6050
2020-01-10,78.663306,80,67.5,75.265543,17799
2020-01-13,75.265543,78,67.53,77.087708,108257
2020-01-14,77.087708,73.5,69,69.096044,21839
2020-01-15,69.096044,73.45,69,69.521209,29398
2020-01-16,69.521209,73.45,70,70.1789,4180
2020-01-17,70.1789,73,71,71.410448,4824
2020-01-20,71.410448,73,72,72.130668,7203
2020-01-21,72.130668,72,72,72,5500
2020-01-22,72,74,72,73.972369,1004777
2020-01-23,73.972369,74.9,67.56,69.602394,108571
2020-01-24,69.602394,72,68.5,69.546237,7375
2020-01-27,69.546237,73,69,71.099705,4744
2020-01-28,71.099705,72.99,69,69.67136,3574
2020-01-29,69.67136,72.99,69,70.441536,1921
2020-01-30,70.441536,70,69,69.404605,2432
2020-01-31,69.404605,74.5,69,72.754352,50898
2020-02-03,72.754352,74.99,69,73.86029,9203
2020-02-04,73.86029,71,70,70.127922,3166
2020-02-05,70.127922,71,67.09,68.367029,7543
2020-02-06,68.367029,70,67.09,67.443984,20446
2020-02-07,67.443984,69,67.09,67.564858,4574
2020-02-10,67.564858,69,67.09,67.51592,5608
2020-02-11,67.51592,67.8,67.09,67.69773,14681
2020-02-12,67.69773,69,67.09,67.216152,9907
2020-02-13,67.216152,70.75,67.09,69.345655,28342
2020-02-14,69.345655,70.75,70,70.288462,1950
2020-02-17,70.288462,70.35,70,70.0058,57763
2020-02-18,70.0058,70.35,70,70.213462,137026
2020-02-19,70.213462,70.35,70,70.323114,90909
2020-02-20,70.323114,70.5,70,70.016077,62213
2020-02-21,70.016077,70.75,70,70.020296,27626
2020-02-24,70.020296,70.35,70,70.003538,48872
2020-02-25,70.003538,70.35,70,70.008047,13049
2020-02-27,70.008047,76.8,70,71.210071,28915
2020-02-28,71.210071,77.99,67.09,70.953538,13241
2020-03-02,70.953538,78,70,77.608278,19413
2020-03-03,77.608278,71,65,65.043035,213258
2020-03-04,65.043035,69,67,67.010641,42598
2020-03-05,67.010641,70,60,63.918542,595327
2020-03-06,63.918542,65,55,57.604402,21365
2020-03-09,57.604402,63,58,58.382287,151151
2020-03-10,58.382287,58.8,55,56.487571,66781
2020-03-11,56.487571,56.5,55,55.782859,3896
2020-03-12,55.782859,56.5,45,50.598357,210063
2020-03-13,50.598357,56.5,48.35,53.218165,43505
2020-03-16,53.218165,54,50,53.72291,67350
2020-03-17,53.72291,52,45,46.39344,163343
2020-03-18,46.39344,50,35,38.978873,74103
2020-03-19,38.978873,44.2,40,42.194474,14809
2020-03-20,42.194474,44.09,38.98,41.089432,70536
2020-03-23,41.089432,41,40,40.600992,33156
2020-03-24,40.600992,44.99,40,40.988893,12100
2020-03-25,40.988893,40.6,38,39.195849,84591
2020-03-26,39.195849,45,40,43.168177,53275
2020-03-27,43.168177,49,42,43.068288,46494
2020-03-30,43.068288,40,38.02,39.82179,166167
2020-03-31,39.82179,45.5,41,44.463768,70198
2020-04-01,44.463768,40,39,39.768975,162574
2020-04-02,39.768975,43.47,39.5,40.604053,169098
2020-04-03,40.604053,44,42.95,43.248938,61554
2020-04-06,43.248938,44,43.6,43.878947,30861
2020-04-07,43.878947,45,43.95,44.064851,98109
2020-04-08,44.064851,45,44,44.342457,96789
2020-04-09,44.342457,47,42.5,44.010458,220699
2020-04-14,44.010458,49.5,46.99,48.565695,43801
2020-04-15,48.565695,49.94,48,48.313837,141506
2020-04-16,48.313837,49,47.1,48.167727,38534
2020-04-17,48.167727,49,47.1,48.748267,32777
2020-04-20,48.748267,48.5,47.1,47.736543,60519
2020-04-21,47.736543,47,44,46.601477,10564
2020-04-22,46.601477,47.9,46.5,46.841825,1315
2020-04-23,46.841825,46.6,45.99,46.006158,53865
2020-04-24,46.006158,46,45.99,45.999239,4876
2020-04-27,45.999239,46,45.01,45.656741,5575
2020-04-28,45.656741,45.01,40,43.737456,163854
2020-04-29,43.737456,47,43.7,44.759627,27975
2020-04-30,44.759627,45,42,43.603172,113500
2020-05-01,43.603172,45.5,42.55,43.604441,7339
2020-05-04,43.604441,45.99,38,41.112014,51139
2020-05-05,41.112014,45.99,44.99,45.197848,8155
2020-05-06,45.197848,46,45.99,45.994488,6256
2020-05-07,45.994488,47,44.5,46.091638,3870
2020-05-08,46.091638,52,46.03,48.430411,13388
2020-05-11,48.430411,50,45.99,47.429506,33286
2020-05-12,47.429506,51.9,47,48.688621,24815
2020-05-13,48.688621,51.5,46.5,47.322742,34511
2020-05-14,47.322742,50.49,45.99,48.834096,10793
2020-05-15,48.834096,50.4,50,50.133464,23392
2020-05-18,50.133464,52,50,51.273504,31886
2020-05-19,51.273504,51.5,51.27,51.47754,9923
